"","log.a","log.b","log.c"
"11406",-4.26687802112725,-4.43191988204924,-5.74948747435076
"11407",-3.82281839799358,-4.10195296235168,-5.41593002321288
"11408",-3.92075636387463,-4.14297144672218,-5.33753402497879
"11409",-3.87456093013439,-3.95482855512766,-5.76888269188308
"11410",-4.12497394550549,-4.40181458070461,-6.01733832679526
"11411",-3.94201625276058,-4.41807142440261,-5.42702200929328
"11412",-4.58112586605588,-4.96130425066194,-5.61116427060457
"11413",-4.16043544789263,-4.53122018554814,-5.56765389592458
"11414",-3.77608137329875,-3.8605005179211,-5.37824857600479
"11415",-3.89687938863914,-4.02120187261122,-5.87603075996681
"11416",-4.1049487484129,-4.14819739181559,-5.83101990852131
"11417",-3.9483119627603,-4.01359842091749,-5.28605922024293
"11418",-3.82416495415552,-3.83501195375032,-5.50584458571198
"11419",-4.2704917204861,-4.39009366042898,-5.58476593074659
"11420",-3.97139034124279,-4.03759540164431,-5.97054496018498
"11421",-4.39839536808088,-4.6877303085771,-5.92795225217815
"11422",-4.23805575949704,-4.39048141510757,-5.18104904674979
"11423",-3.90586228790964,-4.13201672634184,-5.36017949038413
"11424",-4.41353166021724,-4.456013240276,-5.48371981795636
"11425",-4.20823973100084,-4.33953072491984,-5.59320312232019
"11426",-4.10434861346322,-4.48302270458655,-5.55065760564713
"11427",-3.90953343711708,-4.09864493976794,-5.76605988335201
"11428",-3.94684123991112,-4.24232851845183,-5.5385009850528
"11429",-4.09619964492817,-4.11284799947793,-5.93675516203952
"11430",-3.95091312525189,-4.11681784229046,-5.70131972043102
"11431",-3.88835489172134,-4.21468375114489,-5.28836235600853
"11432",-3.78117170335664,-4.02234762293188,-4.76566948471655
"11433",-4.0829797362143,-4.43002962163528,-5.01353280874577
"11434",-3.56137458418205,-3.71007736126259,-5.13850523483091
"11435",-3.98032356370118,-4.20145666770455,-5.01272786241906
"11436",-3.80969924022809,-3.87269085861115,-4.90027517893642
"11437",-3.89272715946336,-3.92785417724968,-5.12875838764547
"11438",-4.16595313943177,-4.28409235376577,-5.85389378231835
"11439",-3.78987328819202,-3.96831450877407,-4.95171572095104
"11440",-4.19498247543414,-4.20883007333944,-5.50468821993894
"11441",-4.53581657312912,-4.60066818928401,-5.72832212174555
"11442",-3.56180054866585,-3.5730809463394,-5.45111554091463
"11443",-3.91542286313256,-4.08509243290332,-5.40514933962422
"11444",-3.94112044160814,-4.0963263617411,-4.78280436324243
"11445",-4.41041800322924,-5.11534965075321,-5.02038987815799
"11446",-3.84631393532639,-4.05622432896714,-5.82106634555784
"11447",-3.96361604749326,-4.30683245100707,-5.49583745655833
"11448",-3.91788995182513,-4.13051063420865,-5.6599850854863
"11449",-3.78293407286261,-3.86988519832935,-5.52381226639335
"11450",-3.85042545207001,-3.90202725442228,-4.8603447172753
"11451",-3.75756662183296,-4.05146935615512,-5.347894942995
"11452",-4.08067514477171,-4.13328373760462,-5.61088138772172
"11453",-4.01987350133954,-4.11434040123265,-5.60214500376278
"11454",-4.15610818450661,-4.21298596377305,-5.83041733101215
"11455",-4.07790900213856,-4.7117144815495,-5.691818766361
"11456",-3.58229031655849,-3.84920856360023,-4.7477647231305
"11457",-4.07855771026533,-4.13487131556134,-5.87729037030483
"11458",-3.89659199227148,-4.10086229822149,-5.54359759409776
"11459",-4.05713052782898,-4.24125019026818,-5.28076348193045
"11460",-4.54233483613624,-4.66043556187869,-5.50357619583537
"11461",-4.31409348796695,-4.33021207672443,-5.96635841585264
"11462",-4.25003529829846,-4.80702299119411,-5.79506816230792
"11463",-3.93219732861651,-3.98384437127488,-5.55143501346808
"11464",-4.09717466162666,-4.24467181479518,-5.7519264679466
"11465",-3.85031304750081,-3.91554091410332,-5.98096842168316
"11466",-3.97215236135028,-4.06635287836685,-5.57176586927369
"11467",-4.02532064311272,-4.26404169014833,-5.76044222469269
"11468",-3.98607491310953,-4.13899249348215,-5.19039260332162
"11469",-4.18390167258863,-4.39010831748477,-5.3862994124823
"11470",-4.20124194913225,-4.21198639028198,-5.53704515623942
"11471",-4.03411864806914,-4.15803208158948,-5.69213625132166
"11472",-4.03392864380256,-4.32131778181697,-5.36147411837838
"11473",-3.93763920204566,-4.25436287118457,-5.38790081023856
"11474",-4.17431086540646,-4.63665143898627,-5.43887170585134
"11475",-3.88725574072316,-4.15704649627483,-5.05994105782487
"11476",-3.82603840469547,-4.08829808550058,-5.25061613910891
"11477",-4.30153013368027,-4.61483832905427,-5.20633945142556
"11478",-4.17229072997787,-4.36190295502352,-5.87945067956296
"11479",-3.56785142129,-3.66202800445168,-5.59237704196538
"11480",-3.93938621514494,-4.46228262701207,-5.71306338422459
"11481",-3.56218189630561,-3.6747583624255,-5.19824784262279
"11482",-3.82679107189791,-3.90029719800003,-5.36542264852098
"11483",-3.76719046999925,-4.00488796832971,-5.3744171196732
"11484",-3.91066942147194,-4.10422065342287,-5.52582146733111
"11485",-3.9788073905424,-4.13962003973827,-5.39481548348094
"11486",-3.81489612945949,-4.11406318002496,-5.30947403809561
"11487",-4.16935906334194,-4.57371370228769,-5.67905013764719
"11488",-4.03820465511581,-4.26168512043841,-5.91866448269915
"11489",-4.09949904893888,-4.27023393886769,-5.48972038435326
"11490",-3.78945051685636,-4.12933926373982,-5.73580447859292
"11491",-4.21193517069328,-4.31661230920331,-5.86715695982385
"11492",-3.79993020799494,-3.98983774968976,-5.74600900091314
"11493",-4.14440010913947,-4.25180878212066,-5.371837960843
"11494",-4.21391301769931,-4.54804984137815,-6.14437316285476
"11495",-4.02946184820668,-4.39900975536773,-5.46390419872919
"11496",-3.69300528549167,-3.94078147602013,-5.0999529006014
"11497",-3.99468306026768,-4.10867037419802,-5.75346319868812
"11498",-3.8520552053022,-3.86492649024599,-5.14321224161947
"11499",-4.26052967340865,-4.56166000558682,-5.6656259498524
"11500",-3.74167237346862,-4.02281240701812,-5.48820342521377
"11501",-3.96461200845722,-4.06536004181409,-5.60225406526525
"11502",-3.87678818460484,-3.90815307623426,-6.01171209921155
"11503",-3.76509078066045,-3.98538777270462,-5.31320479407474
"11504",-4.17684792253591,-4.66131124573079,-5.99297093001618
"11505",-4.26175069455283,-4.41387469554197,-5.82752300211512
"11506",-3.81767391349658,-3.93363182358026,-5.34270141677205
"11507",-4.21235472331486,-4.50427480992711,-5.5112156909662
"11508",-4.07004871158524,-4.22793813358782,-5.89452075592423
"11509",-3.85124323326903,-3.97012673626004,-5.64960250057613
"11510",-3.65776149788461,-3.73554602598514,-5.44966539828807
"11511",-4.09236733677602,-4.32415953006942,-5.24320175798208
"11512",-4.25823333433198,-4.29954465309315,-5.68490770861717
"11513",-3.75751177892359,-3.77427417528168,-5.21972770024595
"11514",-3.86370335183867,-4.07396823597174,-5.73375003524893
"11515",-3.66715058787721,-3.7716110272909,-5.49699226214165
"11516",-4.2004650516169,-4.26915662209094,-5.63660863818917
"11517",-4.03718583839945,-4.10148657514872,-5.70792972626484
"11518",-4.2283391958435,-4.31028896857295,-5.43321423818844
"11519",-4.04945573179006,-4.40554488770684,-5.41920087633849
"11520",-4.01741170744548,-4.24537021969008,-5.50488966979755
"11521",-3.86198552541981,-3.89115472122066,-5.46380642358513
"11522",-3.98218735731596,-4.09507060762836,-5.12205502175609
"11523",-4.1015144247314,-4.18929222990593,-5.49446767475663
"11524",-4.01900316911759,-4.26523918222798,-5.91292387452132
"11525",-3.80562606036404,-3.80710523957936,-5.71060696258344
"11526",-3.78344522003079,-3.90512477542262,-5.57267989384082
"11527",-3.98128466867839,-4.14702062615767,-5.50187859405543
"11528",-4.02997147188234,-4.32699968299053,-5.38358295731246
"11529",-3.94807581591767,-4.03347238572597,-5.37490248345244
"11530",-4.33509834932719,-4.73489204915856,-6.18500152950748
"11531",-4.0122976360469,-4.09683659735084,-5.62161671182723
"11532",-4.14933196486973,-4.22555546351937,-5.44391121930025
"11533",-4.30558441917276,-4.6701675050809,-5.83844627322877
"11534",-4.24745223166683,-4.59944545501869,-6.15805124281016
"11535",-4.09564586504867,-4.45354138159041,-5.76367795128451
"11536",-3.87586527446831,-4.03949376895662,-5.90452035961665
"11537",-4.2805197122531,-4.47665910567445,-5.95968714066363
"11538",-4.14533499402891,-4.33907439509714,-5.11094998595863
"11539",-3.80149470818435,-4.18926520855973,-5.10270715591922
"11540",-3.91722884207574,-3.92399135820899,-5.60913557769409
"11541",-4.15002758809541,-4.24686905258977,-5.89125691268618
"11542",-4.20548085450179,-4.53347788666088,-5.41915370540872
"11543",-3.64499814843484,-3.72495593090924,-5.49135285571086
"11544",-3.58441229213165,-3.83959820667066,-5.29685625722516
"11545",-4.17108231224542,-4.18199319311255,-5.20691756130607
"11546",-3.92003391146919,-4.14999745327518,-5.55654863416478
"11547",-4.14455721064673,-4.58271072427261,-5.37390433628161
"11548",-3.73715192554022,-3.92071625616794,-5.35040254558739
"11549",-4.3639832814816,-4.78712238923408,-5.84051877213125
"11550",-4.28037562740154,-4.40656541863868,-6.02113799182033
"11551",-4.27437334593286,-4.53598688542055,-5.40576820180446
"11552",-4.33405382317506,-4.3844896326577,-5.92088076222306
"11553",-4.01253481291299,-4.12578768721568,-5.41715860487323
"11554",-4.25399475975999,-4.26667167705512,-5.68658013552789
"11555",-3.80137955869877,-3.8223513377753,-5.31770334322309
"11556",-3.86521801852024,-3.89812807258436,-5.84247854118625
"11557",-4.26420322126841,-4.48018413646879,-5.7473689116323
"11558",-4.09423015233129,-4.26179216708267,-5.89448316096452
"11559",-3.59816198559023,-3.6222301578846,-5.22586014741652
"11560",-4.17252347626262,-4.42016514086645,-5.55395301272185
"11561",-4.16714906038491,-4.45644212635019,-5.74480778171426
"11562",-3.94675586454396,-3.95112805986541,-5.18784613400364
"11563",-4.17559498817324,-4.25205895765531,-5.54358793025285
"11564",-3.92175223995299,-4.07737709291727,-5.73673473574975
"11565",-4.00770379985523,-4.04997357222623,-5.3104423753105
"11566",-3.99248611025526,-4.00985879050336,-5.49604218425644
"11567",-4.07774892781481,-4.17613820674888,-5.50791641236715
"11568",-4.13976875931592,-4.38143763936967,-5.77264632529991
"11569",-3.721145523859,-3.82682654684401,-5.09514829771303
"11570",-4.18380652659294,-4.46771954271387,-5.42797455266976
"11571",-4.33349731936475,-4.44611700492546,-5.71196717156979
"11572",-3.9488751937643,-4.1615740238054,-6.02391267577819
"11573",-4.24273178158275,-4.31757510137789,-5.46357751979726
"11574",-4.01556709262068,-4.34029213210187,-5.70569079912528
"11575",-4.10691889615299,-4.46208205089239,-5.70110991142714
"11576",-4.2085310623136,-4.24182788872414,-5.52283627092037
"11577",-4.28188964797386,-4.76810622142199,-5.20465566214519
"11578",-3.90256894940818,-4.00574959132075,-5.48531599769001
"11579",-4.25519396560074,-4.28780460337092,-5.74963975767139
"11580",-3.69127884054413,-3.71625801058266,-5.27181759689733
"11581",-4.2257310855875,-4.53520634116672,-5.98210214904071
"11582",-4.10733630693755,-4.13901321173754,-5.48749474104614
"11583",-4.23877921103092,-4.26655553197455,-5.37038482060957
"11584",-4.40510938194766,-4.65675529559287,-6.04755066965806
"11585",-4.03173310534217,-4.42169113203105,-5.49991708482535
"11586",-3.988597711679,-4.40606497420392,-5.37161281798059
"11587",-3.85983109144366,-3.91332351911895,-5.61568036608019
"11588",-4.15345321234655,-4.16748246595656,-5.80999498030079
"11589",-4.12222185684255,-4.32789817111759,-5.75535334921252
"11590",-4.07115981523571,-4.21646305054923,-5.75468756178854
"11591",-3.95353546381097,-4.18199918430491,-5.48690647954777
"11592",-3.86690418604918,-4.0387137206043,-5.56597179739026
"11593",-3.52749335596909,-3.5553440773476,-4.92743113288315
"11594",-4.08952240570476,-4.31497318904451,-5.42714207608378
"11595",-4.2407734082219,-4.25877710438731,-5.98366166540772
"11596",-4.30161297248777,-4.40007114519797,-5.87123215575829
"11597",-4.19745599279329,-4.43060434065071,-5.31514422553711
"11598",-4.23476219134448,-4.41095888340236,-5.71429843285713
"11599",-3.99514329556417,-4.4272235302657,-5.40037415881535
"11600",-4.00368436411799,-4.26121299275653,-5.23502858958722
"11601",-3.46738773704587,-3.6426615202983,-5.25945837532686
"11602",-3.94570938593379,-4.1743609415153,-5.48908474601745
"11603",-3.90612304884483,-4.04217196199283,-5.38175067785491
"11604",-4.3099611855359,-4.84941189605024,-5.95922327679908
"11605",-4.07486980759525,-4.13452516308331,-5.38754020695887
"11606",-4.09833424939371,-4.12087747298336,-5.7775629118315
"11607",-3.9838346791547,-4.07886075566907,-5.46792529628987
"11608",-3.51927202319681,-3.57179581171865,-5.71449795342595
"11609",-4.05590320226518,-4.33945628812029,-5.66578322987548
"11610",-4.22989818731461,-4.2616318780758,-5.58596874604578
"11611",-3.45291376989088,-3.53891415880573,-5.02861019935209
"11612",-4.30274151832649,-4.43894692743268,-5.97015708937253
"11613",-3.9573226359862,-4.07183477032348,-5.60728380448346
"11614",-4.41340565539489,-4.47932558150548,-5.65842353083941
"11615",-4.23727932373833,-4.56040331094095,-5.31575716282464
"11616",-4.18270675543981,-4.38300583145076,-6.0634077770163
"11617",-3.78330778511983,-4.04931081859754,-5.85853541865088
"11618",-4.18400547471619,-4.21993873339262,-5.89502515899603
"11619",-4.22399757283252,-4.44890406392183,-5.48303325416534
"11620",-3.80287236199846,-3.84371680975561,-5.86799481949996
"11621",-3.80655770536819,-4.0200855341919,-5.96953859573587
"11622",-4.17443910505997,-4.25845074109221,-5.56906310391051
"11623",-3.9890548557365,-4.01003192351377,-5.57137026577446
"11624",-3.5392691731952,-3.63629001608278,-4.95193702204589
"11625",-3.76051090355798,-3.7919905371541,-5.06892245824706
"11626",-4.18168738410906,-4.24966551448808,-5.77862006144463
"11627",-3.93401814261776,-4.11835079830297,-5.25368170687771
"11628",-4.40577624837205,-4.80147860039352,-5.74643863384524
"11629",-3.92587963497539,-4.0182258061756,-5.40886607035191
"11630",-3.67973524759667,-3.81683017366397,-5.33034898075382
"11631",-4.27780979372365,-4.38458307242403,-5.77548463398948
"11632",-3.92875247627786,-4.19495072385729,-5.65134548764788
"11633",-3.81495668986322,-4.02130545057195,-5.65623437975693
"11634",-4.03003719017947,-4.17034011394415,-5.75030342726209
"11635",-4.10923618770265,-4.16728389081999,-5.37277352366421
"11636",-4.39477767380198,-5.04638607111447,-5.71595744908481
"11637",-3.86357604545217,-4.41266699631438,-5.57839770053013
"11638",-4.07510355806741,-4.40999993160417,-5.56048658987549
"11639",-3.59569987073806,-3.61505973226934,-5.03685824373257
"11640",-4.05977073178733,-4.35364643229813,-5.89741421494042
"11641",-4.15940673962764,-4.24717158751566,-5.69989134132832
"11642",-4.22795310814899,-5.16681707352907,-6.01512545572369
"11643",-3.72543264089196,-3.93922206767293,-5.57300859994742
"11644",-3.39066828079701,-3.55643398864115,-5.15000177459019
"11645",-3.65287722985849,-3.88920757689657,-4.74565788260873
"11646",-3.83676743814068,-3.91073883791599,-5.08367197984406
"11647",-4.09552797064635,-4.10226223435013,-5.61345206836472
"11648",-4.10294716276432,-4.40058881211641,-5.64135586191137
"11649",-3.9343842647272,-3.97383999071578,-5.52857315655845
"11650",-3.32162022142653,-3.3235031980716,-5.47794606826409
"11651",-3.76809145982769,-3.81340040765289,-5.32468180324652
"11652",-3.98992019360538,-4.28619977525055,-5.70067565353089
"11653",-4.27760402797484,-4.44386439175594,-5.79094749004869
"11654",-3.8494224682849,-3.8794867635841,-5.14191146927199
"11655",-3.85671455264452,-3.97926929181948,-6.07195676472694
"11656",-3.95205641040599,-4.3714465421671,-5.87652589406568
"11657",-4.37855044892079,-4.71565765671456,-5.49242975696894
"11658",-3.87556617184292,-4.41643738013832,-5.58019190033564
"11659",-4.20881067266419,-4.36467482807721,-5.69943338370627
"11660",-4.03765450536665,-4.14940897599416,-5.51687923745576
"11661",-4.01309530421837,-4.10384933754851,-5.30287889945726
"11662",-3.82870855765597,-4.07697509301449,-5.20906571027255
"11663",-3.91443211123066,-4.04470805522436,-5.49845478953361
"11664",-4.36220987738127,-4.38148377919565,-5.53848939464512
"11665",-3.82430589983526,-4.02694440973952,-5.80708373282721
"11666",-4.06922461671419,-4.11713959317373,-5.76571734189168
"11667",-4.00713126322322,-4.2375771886086,-5.64170506668322
"11668",-4.21840779344651,-4.62741179538539,-5.91073760870121
"11669",-4.23063884386177,-4.28602911767958,-5.53536380334465
"11670",-4.02038759404984,-4.48348736060676,-5.68579368491844
"11671",-4.09478002034645,-4.13465071175562,-5.64197909547028
"11672",-4.00402532497382,-4.25853939360866,-5.44912232785574
"11673",-3.64639714370497,-3.73772224276598,-4.76243127746763
"11674",-4.35433150530468,-4.66823292110878,-5.79350458912538
"11675",-4.01331719352368,-4.40085595468083,-5.23996042553102
"11676",-3.81853588614023,-3.98230546296897,-5.63904901307197
"11677",-3.75440001906604,-3.97184693982938,-5.54802213847985
"11678",-3.85673678900499,-4.01614190558793,-5.44784950160732
"11679",-3.88174706125705,-4.03345932183407,-5.29515365972004
"11680",-4.10940480447798,-4.88270811218752,-5.70586496687164
"11681",-3.66855808190898,-3.84880585055584,-5.27559100034629
"11682",-3.69964502297079,-3.94959496513916,-5.7132606468374
"11683",-3.76483454374364,-4.02218890461865,-5.53430380328436
"11684",-4.27096003982784,-4.42306570940531,-5.6319335529804
